Date,Hour,Total (MWh),Wind (MWh),Biogas (MWh),Canal Type (MWh),Biomass (MWh),Sun (MWh),Others (MWh)
25.12.2018,7:00,88.56,30.01,14.61,5.02,14.06,24.86,0
25.12.2018,8:00,246.68,30.36,14.62,5.1,13.12,183.48,0
25.12.2018,9:00,498.37,30.64,15.15,5.73,12.32,434.53,0
25.12.2018,10:00,698.23,29.66,15.86,5.86,12.13,634.71,0.01
25.12.2018,11:00,836.35,29.12,15.56,5.7,11.31,774.66,0
25.12.2018,12:00,780.32,28.46,15.59,5.03,12,719.22,0.02
25.12.2018,13:00,666.97,28.73,15.19,5.02,13.13,604.9,0
25.12.2018,14:00,511.62,26.89,15.34,5.31,12.32,451.75,0.02
25.12.2018,15:00,300.55,26.97,15.14,5.73,13.45,239.23,0.02
25.12.2018,16:00,146.3,28.15,15.82,5.58,13.82,82.91,0.03
25.12.2018,17:00,69.58,29.74,15.31,5.34,13,6.18,0.01
25.12.2018,18:00,65.42,29.91,15.13,5.55,13.88,0.93,0.02
25.12.2018,19:00,63.73,28.95,15.81,5.54,13.18,0.23,0.02
25.12.2018,20:00,62.77,28.24,15.07,5.63,13.66,0.14,0.03
25.12.2018,21:00,63.08,28.21,15.73,5.42,13.59,0.13,0.01
25.12.2018,22:00,60.74,26,15.88,5.89,12.9,0.07,0
25.12.2018,23:00,59.33,24.64,15.86,5.9,12.87,0.06,0
26.12.2018,0:00,56.4,22.72,15.65,5.47,12.49,0.08,0
26.12.2018,1:00,57.96,24.18,15.46,5.25,13.01,0.07,0
26.12.2018,2:00,57.58,25.22,14.71,5.24,12.32,0.1,0
26.12.2018,3:00,59.07,26.04,14.87,5.4,12.7,0.06,0
26.12.2018,4:00,59.99,26.23,15.38,5.55,12.74,0.09,0
26.12.2018,5:00,58.47,25.88,15.39,5.76,11.37,0.07,0
26.12.2018,6:00,60.18,24.13,15.4,5.77,11.75,3.13,0
26.12.2018,7:00,60.97,22.45,14.93,5.57,11.06,6.96,0
26.12.2018,8:00,132.85,22.17,14.69,5.38,11.49,79.11,0
26.12.2018,9:00,236.83,21.3,15.36,5.55,11.08,183.43,0.11
26.12.2018,10:00,445.81,19.11,14.85,5.82,10.54,395.37,0.12
26.12.2018,11:00,612.63,18.25,14.44,6.12,11.01,562.7,0.12
26.12.2018,12:00,726.47,15.63,16.43,5.87,11.43,676.96,0.15
26.12.2018,13:00,768.7,15.54,16.64,6.19,10.09,720.13,0.11
26.12.2018,14:00,703.04,12.27,15.06,6.11,10.34,659.13,0.14
26.12.2018,15:00,539.06,11.86,15.3,6.26,11.94,493.57,0.14
26.12.2018,16:00,311.65,13.43,16.19,6.17,12.44,263.28,0.14
26.12.2018,17:00,127.17,14.17,16.62,6.42,12.43,77.36,0.16
26.12.2018,18:00,56.67,11.11,16.26,6.52,11.5,11.08,0.19
26.12.2018,19:00,42.47,8.88,16.21,6.2,10.89,0.24,0.04
26.12.2018,20:00,42.33,7.79,16.46,6.2,11.82,0.04,0.01
26.12.2018,21:00,42.01,6.67,16.58,5.95,12.67,0.13,0.01
26.12.2018,22:00,40.61,5.26,16.58,5.61,13.08,0.07,0
26.12.2018,23:00,40.31,4.69,16.61,5.93,13.07,0.01,0
27.12.2018,0:00,39.47,4.5,16.42,6.17,12.29,0.08,0
27.12.2018,1:00,39.67,3.99,16.61,6.14,12.88,0.05,0
27.12.2018,2:00,39.45,3.86,16.46,6.05,13.04,0.04,0
27.12.2018,3:00,39.7,4.16,16.45,5.96,13.08,0.05,0
27.12.2018,4:00,39.49,3.86,16.62,5.86,13.09,0.06,0
27.12.2018,5:00,38.37,3.33,16.59,5.91,12.48,0.06,0
27.12.2018,6:00,39.78,2.77,15.94,5.05,12.68,3.34,0
27.12.2018,7:00,47.57,3.47,16.29,4.61,12.88,10.32,0
27.12.2018,8:00,120.97,4.33,16.67,3.99,11.93,84.05,0
27.12.2018,9:00,350.95,4.54,16.51,5.36,10.72,313.8,0.02
27.12.2018,10:00,682.66,3.92,16.64,5.98,12.05,643.97,0.1
27.12.2018,11:00,978.35,4.43,16.62,5.63,10.68,940.89,0.1
27.12.2018,12:00,"1,144.39",5.55,15.42,5.69,11.72,"1,105.93",0.09
27.12.2018,13:00,"1,131.16",5.79,14.74,5.47,10.44,"1,094.62",0.1
27.12.2018,14:00,994.7,6.92,15.48,5.55,10.75,955.87,0.13
27.12.2018,15:00,735.08,8.3,15.44,5.09,12.22,693.93,0.11
27.12.2018,16:00,381.24,6.22,15.48,5.99,12.18,341.24,0.12
27.12.2018,17:00,132.33,5.21,15.51,6.32,13.38,91.78,0.13
27.12.2018,18:00,51.34,3.85,15.45,6.19,13.04,12.65,0.17
27.12.2018,19:00,38.91,2.99,15.38,6.28,13.83,0.25,0.18
27.12.2018,20:00,37.96,3.71,14.57,6.19,13.34,0.14,0.01
27.12.2018,21:00,37.74,3.2,14.89,6.19,13.24,0.2,0.01
27.12.2018,22:00,38.72,3.7,15.31,6.24,13.43,0.05,0
27.12.2018,23:00,40.42,4.72,15.38,6.4,13.74,0.18,0
28.12.2018,0:00,39.05,4.3,15.14,6.29,13.27,0.04,0
28.12.2018,1:00,39.32,3.69,15.41,6.03,14.12,0.06,0
28.12.2018,2:00,37.02,2.97,15.41,4.92,13.61,0.11,0
28.12.2018,3:00,37.09,2.71,15.42,5.13,13.76,0.06,0
28.12.2018,4:00,38.78,3,15.46,6.15,14.11,0.06,0
28.12.2018,5:00,37.67,3.53,14.32,6.31,13.46,0.06,0
28.12.2018,6:00,40.38,2.38,14.63,6.15,13.87,3.33,0
28.12.2018,7:00,64.59,2.54,15.47,5.9,13.41,27.27,0
28.12.2018,8:00,212.25,2.15,15.3,6.27,13.31,175.21,0.01
28.12.2018,9:00,647.99,1.83,15.45,6.08,12.02,612.46,0.14
28.12.2018,10:00,"1,186.68",1.07,14.98,5.47,11.88,"1,153.10",0.19
28.12.2018,11:00,"1,716.93",0.87,14.93,4.88,12.34,"1,683.66",0.24
28.12.2018,12:00,"2,126.73",0.92,15.5,5.11,12.99,"2,091.96",0.26
28.12.2018,13:00,"2,252.77",1.28,15.39,5.17,11.9,"2,218.78",0.24
28.12.2018,14:00,"2,043.55",1.59,15.17,5.48,12.46,"2,008.64",0.21
28.12.2018,15:00,"1,480.50",1.35,14.41,6.36,12.26,"1,445.97",0.15
28.12.2018,16:00,707.82,1.55,15.81,6.4,13.49,670.43,0.14
28.12.2018,17:00,171.2,1.64,15.99,5.98,13.82,133.59,0.18
28.12.2018,18:00,55.29,1.92,15.98,6.35,15.09,15.94,0.01
28.12.2018,19:00,42.83,1.91,16.93,6.6,14.45,2.93,0.01
28.12.2018,20:00,40.11,1.52,17.36,6.42,14.66,0.15,0
28.12.2018,21:00,39.47,1.46,17.18,6.3,14.4,0.12,0
28.12.2018,22:00,38.5,1.21,17.05,6.1,14.07,0.07,0
28.12.2018,23:00,39.05,1.25,17.04,6.12,14.55,0.09,0
29.12.2018,0:00,37.69,1.66,16.3,6.15,13.53,0.05,0
29.12.2018,1:00,40.22,2.6,17.23,6.21,14.16,0.03,0
29.12.2018,2:00,39.59,2.46,16.71,6.05,14.31,0.06,0
29.12.2018,3:00,39.89,2.65,16.64,6.07,14.48,0.05,0
29.12.2018,4:00,39.6,2.52,16.67,5.85,14.5,0.06,0
29.12.2018,5:00,39.68,3.21,16.75,5.85,13.77,0.08,0.01
29.12.2018,6:00,44.56,3.24,16.27,5.7,14.31,5.03,0.01
29.12.2018,7:00,86.72,3.28,16.71,5.95,14.1,46.68,0.01
29.12.2018,8:00,390.3,2.73,16.79,6.34,14.42,350.01,0.01
29.12.2018,9:00,"1,078.30",2.53,17.19,6.52,13.83,"1,038.23",0
29.12.2018,10:00,"1,732.23",3.42,17.19,6.52,13.99,"1,691.07",0.04
29.12.2018,11:00,"2,099.57",3.1,17.2,6.63,12.8,"2,059.76",0.08
29.12.2018,12:00,"2,209.10",3.84,17.12,6.75,12.77,"2,168.59",0.05
29.12.2018,13:00,"2,055.99",3.46,17.23,6.74,12.69,"2,015.86",0.01
29.12.2018,14:00,"1,667.98",3.87,17.19,6.73,13.04,"1,627.14",0.01
29.12.2018,15:00,"1,048.67",4.21,16.94,6.5,13.4,"1,007.61",0.01
29.12.2018,16:00,386.74,3.82,17.1,6.12,13.47,346.23,0
29.12.2018,17:00,81.02,4.49,17.15,6.09,13.12,40.16,0
29.12.2018,18:00,52.73,4.46,17.11,5.99,13.9,11.27,0
29.12.2018,19:00,42.1,5.57,15.78,6.35,14.15,0.25,0
29.12.2018,20:00,43.87,7.39,15.39,6.43,14.37,0.29,0
29.12.2018,21:00,46.18,10.08,15.24,6.43,14.42,0.01,0
29.12.2018,22:00,48.47,12.23,15.51,6.43,14.29,0.01,0
29.12.2018,23:00,49.71,13.08,15.56,6.41,13.97,0.69,0
30.12.2018,0:00,50.08,13.72,15.73,6.38,14.24,0.01,0
30.12.2018,1:00,50.27,13.96,15.72,6.38,14.2,0.01,0
30.12.2018,2:00,50.78,14.16,15.69,6.35,14.55,0.03,0
30.12.2018,3:00,46.72,10.5,15.59,6.42,14.16,0.05,0
30.12.2018,4:00,44.08,8.81,15.58,5.87,13.76,0.06,0
30.12.2018,5:00,43.65,7.75,15.62,6.15,14.08,0.06,0
30.12.2018,6:00,46.14,7.41,15.62,6.14,14.26,2.72,0
30.12.2018,7:00,54.68,5.63,15.37,5.76,14.16,13.75,0
30.12.2018,8:00,104.8,3.86,15.11,5.91,13.94,65.96,0.01
30.12.2018,9:00,291.35,2.01,15.13,5.7,13.3,255.17,0.04
30.12.2018,10:00,614.7,1.5,15.19,6.1,13.07,578.56,0.27
30.12.2018,11:00,962.8,1.74,14.77,6.12,13.25,926.59,0.33
30.12.2018,12:00,"1,229.00",1.98,14.71,6.31,14.29,"1,191.33",0.37
30.12.2018,13:00,"1,269.59",1.58,15.47,6.41,14.15,"1,231.76",0.22
30.12.2018,14:00,"1,129.58",1.99,15.25,6.52,13.87,"1,091.85",0.1
30.12.2018,15:00,784.19,2.16,15.82,6.66,14.16,745.39,0
30.12.2018,16:00,364.2,2.27,16.92,6.5,14.1,324.4,0
30.12.2018,17:00,120.42,2.47,16.53,6.29,13.81,81.31,0
30.12.2018,18:00,48.66,3.16,16.55,6.01,13.93,9,0
30.12.2018,19:00,39.43,3.14,16.35,6.13,13.59,0.22,0
30.12.2018,20:00,40.73,4.32,16.31,6.07,13.9,0.12,0.01
30.12.2018,21:00,40.04,3.48,16.15,6.17,14.12,0.12,0
30.12.2018,22:00,40,2.94,16.12,6.36,14.44,0.13,0
30.12.2018,23:00,40.56,3.14,16.72,6.37,14.19,0.14,0
31.12.2018,0:00,39.37,3.21,16.76,6.18,13.2,0.03,0
31.12.2018,1:00,39.62,2.86,16.48,6.08,14.17,0.03,0
31.12.2018,2:00,37.54,2.19,15.59,5.71,14.01,0.03,0
31.12.2018,3:00,38.38,1.84,16.43,5.75,14.32,0.04,0
31.12.2018,4:00,38.05,1.5,16.65,5.81,14.05,0.04,0
31.12.2018,5:00,37.89,1.61,16.63,5.74,13.82,0.09,0
31.12.2018,6:00,42.25,2.62,16.51,6.03,14,3.08,0
31.12.2018,7:00,59.37,2.91,16.39,5.92,13.52,20.64,0
31.12.2018,8:00,194.51,2.94,16.14,6.1,13.62,155.72,0
31.12.2018,9:00,615.22,3.48,15.81,6.55,13.01,576.34,0.03
31.12.2018,10:00,"1,148.94",3.02,16.13,5.61,12.29,"1,111.64",0.25
31.12.2018,11:00,"1,674.62",3.14,16.41,6.43,11.93,"1,636.47",0.24
31.12.2018,12:00,"1,990.23",2.41,15.88,6.59,13.18,"1,951.95",0.22
31.12.2018,13:00,"2,056.35",1.5,15.29,6.55,13.48,"2,019.24",0.3
31.12.2018,14:00,"1,773.83",2.17,16.51,6.45,12.72,"1,735.78",0.2
31.12.2018,15:00,"1,204.51",4.68,14.66,6.32,13.06,"1,165.75",0.03
31.12.2018,16:00,522.64,9.16,15.93,6.31,13.39,477.84,0.01
31.12.2018,17:00,113.32,11.02,16.58,6.21,13.41,66.09,0.01
31.12.2018,18:00,54.09,12.22,15.25,6.17,13.65,6.78,0.01
31.12.2018,19:00,50.17,14.66,15.16,6.27,13.89,0.19,0
31.12.2018,20:00,51.94,16.62,14.91,6.47,13.78,0.14,0
31.12.2018,21:00,55.67,20,15.15,6.5,13.88,0.13,0
31.12.2018,22:00,54.34,19.57,15.15,6.21,13.37,0.05,0
31.12.2018,23:00,56.04,21.88,14.13,6.36,13.57,0.09,0
01.01.2019,0:00,56.81,21.93,14.43,6.31,14.11,0.03,0
01.01.2019,1:00,58.06,22.76,15.03,6.15,14.1,0.03,0
01.01.2019,2:00,59.53,24.18,15.15,6.04,14.13,0.03,0
01.01.2019,3:00,60.06,25.14,15.01,6.33,13.55,0.03,0
01.01.2019,4:00,59.62,23.9,15.49,6.27,13.91,0.05,0
01.01.2019,5:00,57.5,22.64,14.97,6.17,13.61,0.1,0
01.01.2019,6:00,62.96,24.8,16.06,5.89,14.04,2.16,0
01.01.2019,7:00,70.75,26.1,16,5.95,13.99,8.72,0
01.01.2019,8:00,163.32,27.13,15.99,5.75,13.68,100.75,0.01
01.01.2019,9:00,443.48,25.39,15.99,5.57,13.54,382.94,0.04
01.01.2019,10:00,773.47,25.33,15.58,5.89,13.81,712.73,0.12
01.01.2019,11:00,"1,009.08",26.83,15.72,6.05,13.05,947.3,0.13
01.01.2019,12:00,"1,123.17",27.65,15.33,6.43,13.37,"1,060.33",0.06
01.01.2019,13:00,"1,085.55",29.2,15.78,6.29,13.88,"1,020.34",0.06
01.01.2019,14:00,885.81,29.13,16.39,6.28,14.08,819.88,0.05
01.01.2019,15:00,556.9,30.34,16.47,6.25,13.97,489.85,0.02
01.01.2019,16:00,253.86,30.9,16.75,6.29,14.14,185.77,0.02
01.01.2019,17:00,80.18,28.81,15.7,6.43,14.4,14.82,0.03
01.01.2019,18:00,70.88,27.14,15.91,6.42,14.21,7.18,0.02
01.01.2019,19:00,64.16,26.19,17.03,6.6,14.29,0.05,0
01.01.2019,20:00,59.71,24.21,14.71,6,14.78,0.01,0.01
01.01.2019,21:00,56.4,20.72,14.97,6.06,14.62,0.03,0
01.01.2019,22:00,54.9,19.57,14.99,5.89,14.43,0.02,0
01.01.2019,23:00,60.09,20.09,15,5.92,14.55,4.52,0
02.01.2019,0:00,54.81,19.41,15.06,6.07,14.24,0.03,0
02.01.2019,1:00,52.14,17.8,14.71,6.08,13.54,0.01,0
02.01.2019,2:00,53.43,17.38,16.31,6.01,13.71,0.02,0
02.01.2019,3:00,51.14,16.08,15.83,5.93,13.3,0,0
02.01.2019,4:00,51.09,16.15,16.14,5.83,12.96,0.01,0
02.01.2019,5:00,50.56,14.76,16.32,5.65,13.79,0.04,0
02.01.2019,6:00,51.86,14.32,15.58,5.77,13.96,2.22,0
02.01.2019,7:00,54.95,13.95,15.46,6.13,13.3,6.09,0.01
02.01.2019,8:00,129.27,13.54,15.12,6.27,13.87,80.46,0.01
02.01.2019,9:00,358.73,13.96,13.51,6.21,14.04,311.01,0
02.01.2019,10:00,667.93,14.82,14.32,6.06,13.64,619.07,0.01
02.01.2019,11:00,925.9,13.66,15.61,6.13,13.43,877.06,0.01
02.01.2019,12:00,"1,035.98",12.46,14.29,5.46,14.07,989.7,0.01
02.01.2019,13:00,910.08,9.78,13.61,5.51,13.26,867.9,0.02
02.01.2019,14:00,704.53,8.13,13.8,6.19,13.58,662.81,0.02
02.01.2019,15:00,472.62,7.87,13.83,6.57,14.03,430.27,0.05
02.01.2019,16:00,227.82,8.31,14.31,6.5,13.94,184.76,0.01
02.01.2019,17:00,62.85,8.89,14.81,6.1,14.26,18.78,0.01
02.01.2019,18:00,42.61,8.14,13.36,6.29,13.91,0.91,0.01
02.01.2019,19:00,40.47,9.84,10.81,6.29,13.49,0.03,0.01
02.01.2019,20:00,39.85,9.56,9.84,6.25,14.16,0.02,0.01
02.01.2019,21:00,41.47,7.56,13.55,6.34,14,0.01,0.01
02.01.2019,22:00,44.3,7.08,16.49,6.52,14.14,0.07,0.01
02.01.2019,23:00,44.35,7.13,16.48,6.38,14.28,0.07,0.01
03.01.2019,0:00,44.46,7.58,16.47,6.3,14.03,0.07,0.01
03.01.2019,1:00,44.96,8.42,16.46,6.31,13.71,0.06,0.01
03.01.2019,2:00,45.28,8.34,16.46,6.27,14.15,0.06,0.01
03.01.2019,3:00,43.94,8.36,14.87,6.48,14.16,0.06,0.01
03.01.2019,4:00,46.16,9.06,16.37,6.45,14.22,0.06,0.01
03.01.2019,5:00,48.52,11.81,16.45,6.41,13.74,0.11,0
03.01.2019,6:00,53.13,13.89,16.35,6.21,14.32,2.36,0.01
03.01.2019,7:00,63.26,15.07,16.51,6.23,13.33,12.13,0
03.01.2019,8:00,217.31,16.71,16.49,6.26,13.2,164.65,0
03.01.2019,9:00,719.64,18.19,16.36,6.1,11.51,667.48,0
03.01.2019,10:00,"1,282.04",18.76,16.52,6.61,12.55,"1,227.57",0.03
03.01.2019,11:00,"1,644.95",17.73,17.19,6.19,13.04,"1,590.67",0.13
03.01.2019,12:00,"1,670.59",17.52,17.35,5.79,13.06,"1,616.78",0.08
03.01.2019,13:00,"1,534.60",19.73,16.64,5.88,13.26,"1,478.92",0.17
03.01.2019,14:00,"1,257.38",20.73,16.66,5.82,12.98,"1,201.01",0.18
03.01.2019,15:00,799.32,22.8,16.65,5.65,12.59,741.53,0.09
03.01.2019,16:00,347.24,26.66,16.62,6.06,13.13,284.75,0.01
03.01.2019,17:00,81.65,29.5,16.6,6.17,12.23,17.14,0.02
03.01.2019,18:00,65.05,29.16,16.32,6.25,13.12,0.15,0.05
03.01.2019,19:00,65.57,28.91,16.62,6.14,13.87,0.03,0
03.01.2019,20:00,62.66,27.58,15.15,6.11,13.81,0.01,0
03.01.2019,21:00,59.77,24.81,15.13,6.01,13.79,0.03,0
03.01.2019,22:00,59.61,24.51,15.2,6.13,13.74,0.02,0
03.01.2019,23:00,57.18,22.81,14.98,6.16,13.22,0.01,0.01
04.01.2019,0:00,53.71,19.4,15.1,5.82,13.38,0.01,0.01
04.01.2019,1:00,54.1,19.72,14.86,5.75,13.77,0,0
04.01.2019,2:00,58.56,22.07,16.42,6.3,13.76,0.01,0.01
04.01.2019,3:00,59.68,23.07,16.59,6.36,13.64,0.01,0
04.01.2019,4:00,57.91,21.69,16.52,6.13,13.53,0.02,0
04.01.2019,5:00,56.42,20.33,16.36,6.19,13.48,0.05,0
04.01.2019,6:00,57.96,19.88,15.94,6.34,13.39,2.42,0
04.01.2019,7:00,66.4,20.07,15.28,6.35,12.62,12.08,0
04.01.2019,8:00,201.34,20.87,15.24,5.97,12.9,146.2,0.17
04.01.2019,9:00,652.78,18.02,15.73,5.92,11.84,601.27,0
04.01.2019,10:00,"1,175.34",18.73,13.93,6.18,12.49,"1,124.02",0.01
04.01.2019,11:00,"1,505.28",17.74,15.31,6.17,12.97,"1,453.07",0.02
04.01.2019,12:00,"1,583.39",17.18,16.5,5.94,13.31,"1,530.43",0.02
04.01.2019,13:00,"1,590.71",17.03,15.95,5.8,13.04,"1,538.88",0.01
04.01.2019,14:00,"1,337.99",18.04,16.55,5.88,13.72,"1,283.76",0.04
04.01.2019,15:00,937.23,17.79,15.97,6.1,13.73,883.61,0.03
04.01.2019,16:00,433.2,19.14,15.01,5.73,13.91,379.41,0
04.01.2019,17:00,90.08,18.58,15.21,6.28,13.53,36.48,0
04.01.2019,18:00,57.15,20.01,15.76,6.38,13.85,1.17,0
04.01.2019,19:00,60.85,23.92,16.56,6.44,13.87,0.05,0.01
04.01.2019,20:00,59.62,23.7,16.37,6.18,13.34,0.03,0
04.01.2019,21:00,59.08,22.67,16.51,6.14,13.74,0.02,0
04.01.2019,22:00,59.03,22.6,16.76,5.94,13.69,0.03,0
04.01.2019,23:00,58.25,22.67,16.99,5.96,12.62,0.01,0
05.01.2019,0:00,58.55,23.3,16.95,6.03,12.25,0.01,0.01
05.01.2019,1:00,58.46,22.63,16.9,6.07,12.82,0.03,0
05.01.2019,2:00,59.92,23.39,16.94,6.19,13.37,0.03,0
05.01.2019,3:00,59.63,23.34,16.69,6.25,13.33,0.02,0.01
05.01.2019,4:00,57.68,21.82,16.56,6.2,13.08,0.01,0
05.01.2019,5:00,58.23,21.63,16.86,6.3,13.38,0.05,0
05.01.2019,6:00,59.15,20.55,16.87,6.28,13.3,2.14,0
05.01.2019,7:00,64.26,18.85,16.8,6.26,12.46,9.87,0
05.01.2019,8:00,167.88,16.52,16.35,6.12,12.86,115.84,0.19
05.01.2019,9:00,523.33,15.59,16.54,5.8,12.74,472.14,0.53
05.01.2019,10:00,"1,006.49",13.74,16.63,5.93,12.64,957.45,0.1
05.01.2019,11:00,"1,454.36",13.49,17.16,6.25,12.86,"1,404.31",0.3
05.01.2019,12:00,"1,618.34",13.4,16.93,6.28,12.95,"1,568.60",0.17
05.01.2019,13:00,"1,503.93",15.26,16.59,6.45,12.87,"1,452.54",0.22
05.01.2019,14:00,"1,252.66",15.45,17.2,6.35,12.84,"1,200.68",0.15
05.01.2019,15:00,824.1,14.55,16.6,6.35,13.58,772.98,0.03
05.01.2019,16:00,387.51,15.89,16.63,6.35,14.42,334.21,0.01
05.01.2019,17:00,88.65,15.82,16.63,6.23,14.85,35.12,0
05.01.2019,18:00,55.66,16.86,16.05,6.3,14.96,1.46,0.02
05.01.2019,19:00,52.69,16.72,15.16,6.37,14.4,0.03,0
05.01.2019,20:00,54.36,17.91,15.17,6.43,14.83,0.01,0
05.01.2019,21:00,52.6,17.47,15.29,5.46,14.37,0.01,0
05.01.2019,22:00,48.32,14.3,15.09,4.54,14.38,0.01,0
05.01.2019,23:00,46.28,11.99,14.89,5.11,14.28,0.01,0
06.01.2019,0:00,44.59,9.53,14.61,6.36,14.06,0.03,0
06.01.2019,1:00,45.21,9.8,15.26,6.48,13.65,0.01,0
06.01.2019,2:00,48.09,10.85,16.53,6.48,14.22,0.01,0
06.01.2019,3:00,48.75,11.81,16.21,6.54,14.18,0.01,0
06.01.2019,4:00,48.91,12.62,16.42,6.31,13.54,0.01,0
06.01.2019,5:00,48.45,11.76,16.48,6.07,14.09,0.05,0
06.01.2019,6:00,49.71,11.96,16.65,5.96,13.02,2.12,0
06.01.2019,7:00,52.8,13.72,16.66,6.06,12.55,3.81,0
06.01.2019,8:00,87.43,13.09,16.59,6.03,12.69,39.02,0.01
06.01.2019,9:00,206.62,11.9,16.64,5.67,12.93,159.43,0.04
06.01.2019,10:00,388.38,12.17,16.26,5.75,13.35,340.56,0.3
06.01.2019,11:00,521.62,11.53,15.45,6.07,13.39,474.96,0.23
06.01.2019,12:00,625.42,10.34,15.59,6.41,13.69,579.27,0.13
06.01.2019,13:00,661.6,10.52,15.95,6.28,13.14,615.66,0.06
06.01.2019,14:00,617.73,8.83,16.36,6.2,13.45,572.79,0.09
06.01.2019,15:00,489.24,8.04,16.43,6.65,12.85,445.24,0.03
06.01.2019,16:00,262.25,7,16.58,6.58,12.94,219.13,0.01
06.01.2019,17:00,67.11,7.12,15.99,6.18,13.83,24,0
06.01.2019,18:00,46.21,8.53,16.55,6.32,13.79,1,0.01
06.01.2019,19:00,45.63,8.4,16.61,6.27,14.31,0.04,0
06.01.2019,20:00,45.49,8.21,16.76,6.19,14.3,0.02,0.01
06.01.2019,21:00,46.49,9.95,16.53,6.59,13.4,0.02,0
06.01.2019,22:00,48.43,11.48,16.7,6.5,13.72,0.02,0
06.01.2019,23:00,45.89,10.71,14.97,6.37,13.81,0.03,0
07.01.2019,0:00,46.37,11.89,14.6,6.29,13.54,0.04,0
07.01.2019,1:00,47.4,12.68,14.51,6.36,13.82,0.03,0
07.01.2019,2:00,46.93,11.63,15.28,6.22,13.77,0.03,0
07.01.2019,3:00,45.58,10.83,15.08,6.4,13.21,0.05,0
07.01.2019,4:00,45.41,9.93,16.29,6.53,12.63,0.02,0
07.01.2019,5:00,44.7,9.23,15.99,6.52,12.86,0.09,0
07.01.2019,6:00,47.28,10.53,15.19,6.51,12.65,2.4,0
07.01.2019,7:00,66.66,11.74,15.28,6.36,12.65,20.62,0
07.01.2019,8:00,216.15,11.97,15.67,6.39,12.44,169.67,0
07.01.2019,9:00,624.77,13.5,15.89,6.36,12.77,576.22,0.03
07.01.2019,10:00,"1,202.16",14.86,15.02,6.34,12.33,"1,153.52",0.09
07.01.2019,11:00,"1,697.37",16.17,14.47,6.63,13.12,"1,646.78",0.21
07.01.2019,12:00,"1,906.06",18.24,11.48,6.58,14.24,"1,855.26",0.25
07.01.2019,13:00,"1,800.94",18.62,13.1,6.46,13.25,"1,749.23",0.27
07.01.2019,14:00,"1,433.57",19.95,11.87,5.93,13.83,"1,381.81",0.18
07.01.2019,15:00,885.65,20.78,11.16,5.93,14.11,833.54,0.13
07.01.2019,16:00,384.16,21.47,14.08,6.33,14.53,327.72,0.03
07.01.2019,17:00,84.07,22.35,16.01,6.47,14.73,24.5,0
07.01.2019,18:00,62.82,24.82,16.26,6.53,14.76,0.45,0.01
07.01.2019,19:00,64.37,26.68,16.31,6.58,14.75,0.04,0.01
07.01.2019,20:00,67.01,29,17.1,6.66,14.19,0.04,0
07.01.2019,21:00,67.07,28.83,17.24,6.77,14.19,0.03,0
07.01.2019,22:00,67.12,28.66,17.24,6.55,14.61,0.05,0
07.01.2019,23:00,65.14,28.1,17.23,6.64,13.14,0.03,0
08.01.2019,0:00,63.4,27.61,17.22,6.28,12.25,0.03,0
08.01.2019,1:00,62.17,25.52,17.23,5.98,13.41,0.02,0
08.01.2019,2:00,60,24.15,17.18,5.85,12.78,0.03,0
08.01.2019,3:00,56.47,23.95,15.62,5.99,10.87,0.04,0
08.01.2019,4:00,59.49,25.67,15.56,6.2,12.01,0.03,0
08.01.2019,5:00,60.26,25.83,15.58,6.02,12.75,0.08,0
08.01.2019,6:00,60.56,24.3,14.35,5.93,13.61,2.37,0
08.01.2019,7:00,62.77,22.91,14.03,6.02,13.44,6.36,0
08.01.2019,8:00,95.63,22.23,13.79,5.07,12.7,41.84,0
08.01.2019,9:00,236.07,21.25,13.62,5.86,13.02,182.32,0
08.01.2019,10:00,427.38,20.3,13.84,6.34,13.05,373.84,0
08.01.2019,11:00,556.22,20.03,14,6.17,13.1,502.9,0.02
08.01.2019,12:00,642.74,18.1,14.41,5.97,12.68,591.54,0.04
08.01.2019,13:00,632.75,14.84,13.04,5.99,11.11,587.73,0.03
08.01.2019,14:00,556.32,14.15,14.16,6.36,10.01,511.63,0.01
08.01.2019,15:00,394.01,12.17,14.37,6.42,13.78,347.26,0.01
08.01.2019,16:00,228.67,9.66,14.25,6.36,14.74,183.66,0
08.01.2019,17:00,69.08,7.75,15.36,6.56,14.5,24.9,0
08.01.2019,18:00,41.52,5.31,14.6,6.72,14.36,0.54,0
08.01.2019,19:00,40.49,4.55,14.94,6.83,14.14,0.03,0
08.01.2019,20:00,39.78,4.7,15.21,6.65,13.21,0.01,0
08.01.2019,21:00,38.22,3.84,14.86,6.4,13.11,0.01,0
08.01.2019,22:00,39.59,4.67,15.69,6.29,12.4,0.53,0
08.01.2019,23:00,39.1,4.74,15.11,6.53,12.7,0.01,0
09.01.2019,0:00,39.66,4.49,15.07,6.39,13.7,0.01,0
09.01.2019,1:00,41.38,6.98,15.02,6.63,12.75,0.01,0
09.01.2019,2:00,44.33,10.18,14.89,6.7,12.55,0.01,0
09.01.2019,3:00,48.43,13.68,15.05,6.4,13.27,0.02,0
09.01.2019,4:00,48.74,15.59,15.11,5.79,12.23,0.02,0
09.01.2019,5:00,47.63,13.25,15.79,5.86,12.67,0.06,0
09.01.2019,6:00,49.14,13.14,14.35,5.75,13.44,2.46,0
09.01.2019,7:00,69.44,16.58,14.37,5.76,12.86,19.87,0
